chr	start	end	peaknb	peakscore	Gene_Symbol	distance	score
chr3	48748996	48749171	peak2706	4.40134	CELSR3	86168	0.0193179608854
chr3	48748996	48749171	peak2706	4.40134	NCKIPSD	63150	0.0485092877196
chr3	48748996	48749171	peak2706	4.40134	CELSR3-AS1	85316	0.0199876639146
chr3	49345118	49345313	peak2707	7.87505	C3orf62	68140	0.0397319352619
chr3	49345118	49345313	peak2707	7.87505	AMT	-77463	0.0273641914962
chr3	49345118	49345313	peak2707	7.87505	USP4	5112	0.49436557753
chr3	49345118	49345313	peak2707	7.87505	MIR4271	71096	0.0353011407394
chr3	49345118	49345313	peak2707	7.87505	NICN1	-84109	0.0209763430015
chr3	49345118	49345313	peak2707	7.87505	GPX1	-13143	0.358538224929
chr3	49345118	49345313	peak2707	7.87505	TCTA	-66990	0.0416022927105
chr3	49345118	49345313	peak2707	7.87505	RHOA	-66878	0.0417890890933
chr3	49421268	49421442	peak2708	5.50166	DAG1	-48776	0.0862038878208
chr3	49421268	49421442	peak2708	5.50166	USP4	81252	0.0235158645116
chr3	49421268	49421442	peak2708	5.50166	AMT	-1323	0.575267574194
chr3	49421268	49421442	peak2708	5.50166	TCTA	9150	0.42063071153
chr3	49421268	49421442	peak2708	5.50166	NICN1	-7969	0.440978128501
chr3	49421268	49421442	peak2708	5.50166	GPX1	62997	0.0488070748596
chr3	49421268	49421442	peak2708	5.50166	DAG1	-47347	0.0912748495278
chr3	49421268	49421442	peak2708	5.50166	RHOA	9262	0.418750500759
chr3	49428169	49428355	peak2709	7.37889	DAG1	-41869	0.1136354229
chr3	49428169	49428355	peak2709	7.37889	USP4	88159	0.0178391464091
chr3	49428169	49428355	peak2709	7.37889	AMT	5584	0.485119512924
chr3	49428169	49428355	peak2709	7.37889	NICN1	-1062	0.581304827295
chr3	49428169	49428355	peak2709	7.37889	DAG1	-40440	0.120320050388
chr3	49428169	49428355	peak2709	7.37889	GPX1	69904	0.0370250710447
chr3	49428169	49428355	peak2709	7.37889	TCTA	16057	0.319090665089
chr3	49428169	49428355	peak2709	7.37889	RHOA	16169	0.317664336271
chr1	119702582	119702758	peak271	6.91753	HMGCS2	-66262	0.0428315627819
chr1	119702582	119702758	peak271	6.91753	ZNF697	54903	0.0674667766534
chr1	119702582	119702758	peak271	6.91753	PHGDH	-9125	0.421051552627
chr3	49444109	49444289	peak2710	7.27264	DAG1	-25932	0.214965011781
chr3	49444109	49444289	peak2710	7.27264	AMT	21521	0.256445272425
chr3	49444109	49444289	peak2710	7.27264	NICN1	14875	0.334539606949
chr3	49444109	49444289	peak2710	7.27264	GPX1	85841	0.0195722995626
chr3	49444109	49444289	peak2710	7.27264	DAG1	-24503	0.2276103735
chr3	49444109	49444289	peak2710	7.27264	TCTA	31994	0.168678625281
chr3	49444109	49444289	peak2710	7.27264	RHOA	32106	0.167924635239
chr3	49638565	49638739	peak2711	5.16406	AMIGO3	-81153	0.0236091719619
chr3	49638565	49638739	peak2711	5.16406	GMPPB	-85322	0.0199828674509
chr3	49638565	49638739	peak2711	5.16406	RNF123	-50864	0.0792966020949
chr3	49638565	49638739	peak2711	5.16406	APEH	-35349	0.147495147802
chr3	49638565	49638739	peak2711	5.16406	BSN-AS2	84286	0.0208283549888
chr3	49638565	49638739	peak2711	5.16406	BSN	84164	0.0209302457725
chr3	49638565	49638739	peak2711	5.16406	MST1	-50111	0.0817213491293
chr3	50627439	50627651	peak2712	7.81143	MIR4787	-47534	0.0905946607309
chr3	50627439	50627651	peak2712	7.81143	CISH	15714	0.323498759393
chr3	50627439	50627651	peak2712	7.81143	C3orf18	56518	0.0632462146877
chr3	50627439	50627651	peak2712	7.81143	HEMK1	58068	0.0594440348393
chr3	50627439	50627651	peak2712	7.81143	MAPKAPK3	10415	0.399876311877
chr3	50627439	50627651	peak2712	7.81143	C3orf18	59753	0.0555695438661
chr3	50627439	50627651	peak2712	7.81143	MAPKAPK3	15684	0.323887190917
chr3	50627439	50627651	peak2712	7.81143	DOCK3	-47695	0.0900131057328
chr3	52062629	52062899	peak2713	14.29704	ABHD14B	88134	0.017856994478
chr3	52062629	52062899	peak2713	14.29704	RPL29	66822	0.0418828015717
chr3	52062629	52062899	peak2713	14.29704	POC1A	-91926	0.015343858235
chr3	52062629	52062899	peak2713	14.29704	ACY1	79481	0.0252421515823
chr3	52062629	52062899	peak2713	14.29704	PCBP4	95330	0.013390630942
chr3	52062629	52062899	peak2713	14.29704	PCBP4	95298	0.0134077819239
chr3	52062629	52062899	peak2713	14.29704	ABHD14A	87739	0.0181413756863
chr3	52062629	52062899	peak2713	14.29704	PCBP4	99872	0.0111660204572
chr3	52062629	52062899	peak2713	14.29704	DUSP7	6319	0.471064618551
chr3	52062629	52062899	peak2713	14.29704	LINC00696	-2348	0.552158575226
chr3	52062629	52062899	peak2713	14.29704	ABHD14A-ACY1	87739	0.0181413756863
chr3	52201096	52201283	peak2714	6.61608	POC1A	46499	0.0944240000808
chr3	52201096	52201283	peak2714	6.61608	TWF2	-37978	0.132772253269
chr3	52201096	52201283	peak2714	6.61608	ALAS1	3107	0.535646955521
chr3	52201096	52201283	peak2714	6.61608	GLYCTK	-86630	0.0189642433844
chr3	52201096	52201283	peak2714	6.61608	MIR135A1	-93119	0.0146288452112
chr3	52201096	52201283	peak2714	6.61608	PPM1M	-44980	0.100339082889
chr3	52201096	52201283	peak2714	6.61608	WDR82	-77454	0.0273740443786
chr3	52201096	52201283	peak2714	6.61608	PPM1M	-44603	0.101863662699
chr3	52201096	52201283	peak2714	6.61608	TLR9	-24974	0.223362336226
chr3	52201096	52201283	peak2714	6.61608	MIRLET7G	-67172	0.0413005277767
chr3	52201096	52201283	peak2714	6.61608	GLYCTK-AS1	-88544	0.0175665281032
chr3	52313817	52313991	peak2715	5.50166	TWF2	74737	0.0305167367492
chr3	52313817	52313991	peak2715	5.50166	GLYCTK	26085	0.213653443402
chr3	52313817	52313991	peak2715	5.50166	MIR135A1	19596	0.276971684511
chr3	52313817	52313991	peak2715	5.50166	PPM1M	67735	0.0403808345056
chr3	52313817	52313991	peak2715	5.50166	DNAH1	-2414	0.550702799058
chr3	52313817	52313991	peak2715	5.50166	PHF7	-98906	0.011605919608
chr3	52313817	52313991	peak2715	5.50166	PPM1M	68112	0.0397764599586
chr3	52313817	52313991	peak2715	5.50166	BAP1	-96201	0.0129321347407
chr3	52313817	52313991	peak2715	5.50166	WDR82	35261	0.148015245557
chr3	52313817	52313991	peak2715	5.50166	TLR9	87741	0.0181399244343
chr3	52313817	52313991	peak2715	5.50166	PHF7	-96656	0.0126988987738
chr3	52313817	52313991	peak2715	5.50166	MIRLET7G	45543	0.0981047003201
chr3	52313817	52313991	peak2715	5.50166	GLYCTK-AS1	24171	0.230653198902
chr3	52670832	52671107	peak2716	8.96506	SNORD19	-18270	0.292058837127
chr3	52670832	52671107	peak2716	8.96506	NEK4	-99980	0.0111178872913
chr3	52670832	52671107	peak2716	8.96506	SPCS1	-34871	0.150342387904
chr3	52670832	52671107	peak2716	8.96506	GLT8D1	-35114	0.148888138993
chr3	52670832	52671107	peak2716	8.96506	GLT8D1	-32729	0.163791664031
chr3	52670832	52671107	peak2716	8.96506	PBRM1	-14881	0.334459327077
chr3	52670832	52671107	peak2716	8.96506	GNL3	-14950	0.333537492052
chr3	52670832	52671107	peak2716	8.96506	SNORD69	-21766	0.253944383129
chr3	52670832	52671107	peak2716	8.96506	SNORD19B	-19768	0.275072659459
chr3	53102774	53102975	peak2717	11.79168	PRKCD	-58332	0.0588196086046
chr3	53102774	53102975	peak2717	11.79168	SFMBT1	56801	0.062534304551
chr3	53102774	53102975	peak2717	11.79168	RFT1	-27580	0.201251481746
chr3	53114751	53114938	peak2718	5.94010	PRKCD	-46362	0.0949428639898
chr3	53114751	53114938	peak2718	5.94010	SFMBT1	68771	0.0387416511729
chr3	53114751	53114938	peak2718	5.94010	RFT1	-15610	0.324847317288
chr3	53180778	53180952	peak2719	5.50166	TKT	-75249	0.0298981103374
chr3	53180778	53180952	peak2719	5.50166	PRKCD	19659	0.276274594569
chr3	53180778	53180952	peak2719	5.50166	RFT1	50411	0.0807465534116
chr1	120859793	120859967	peak272	4.40773	LINC00623	-53336	0.0718309383139
chr1	120859793	120859967	peak272	4.40773	RNVU1-4	-82719	0.0221756597335
chr1	120859793	120859967	peak272	4.40773	LINC00623	-52357	0.0746996404581
chr1	120859793	120859967	peak272	4.40773	RNVU1-19	8895	0.424943100584
chr1	120859793	120859967	peak272	4.40773	RNVU1-20	-82719	0.0221756597335
chr1	120859793	120859967	peak272	4.40773	PPIAL4B	-29865	0.183672683409
chr3	53270001	53270240	peak2720	6.21278	TKT	14006	0.346372670913
chr3	53270001	53270240	peak2720	6.21278	DCP1A	-77507	0.027316072876
chr3	56758716	56758890	peak2726	6.78766	ARHGEF3	-16914	0.308337597655
chr3	56758716	56758890	peak2726	6.78766	FAM208A	75696	0.0293682828971
chr3	56758716	56758890	peak2726	6.78766	ARHGEF3	-43164	0.10789896489
chr3	56758716	56758890	peak2726	6.78766	FAM208A	94757	0.0137010884555
chr3	56980865	56981143	peak2727	20.26377	ARHGEF3	-98304	0.0118887821492
chr3	56980865	56981143	peak2727	20.26377	ARHGEF3	64533	0.0458986304524
chr3	56980865	56981143	peak2727	20.26377	ARHGEF3-AS1	40965	0.117819675158
chr3	56980865	56981143	peak2727	20.26377	SPATA12	-79436	0.025287628372
chr3	57060445	57060673	peak2728	15.30043	ARHGEF3	-18749	0.286516257281
chr3	57060445	57060673	peak2728	15.30043	SPATA12	119	0.603650434147
chr3	57706535	57706719	peak2729	5.48643	DENND6A	13538	0.352917838946
chr3	57706535	57706719	peak2729	5.48643	SLMAP	-50628	0.0800487063656
chr1	121092710	121092930	peak273	7.39180	FCGR1B	5476	0.487219762493
chr1	121092710	121092930	peak273	7.39180	HIST2H2BA	-24431	0.228266836228
chr1	121092710	121092930	peak273	7.39180	FAM72B	-91498	0.0156088065746
chr1	121092710	121092930	peak273	7.39180	SRGAP2C	-92241	0.0151517385172
chr3	57805856	57806030	peak2730	5.60677	SLMAP	48688	0.0865078601834
chr3	57805856	57806030	peak2730	5.60677	SLMAP	-83970	0.0210932962975
chr3	57983795	57984003	peak2731	8.94172	FLNB	-24500	0.227637688384
chr3	57983795	57984003	peak2731	8.94172	SLMAP	93986	0.0141302131143
chr3	58052425	58052599	peak2732	6.80419	FLNB	44113	0.103879884921
chr3	58206736	58206929	peak2733	6.30724	ABHD6	-30699	0.177646439311
chr3	58206736	58206929	peak2733	6.30724	RPP14	-99412	0.0113733770642
chr3	58206736	58206929	peak2733	6.30724	DNASE1L3	-4171	0.513328134444
chr3	58260459	58260719	peak2734	4.70980	PXK	-72300	0.0336413269182
chr3	58260459	58260719	peak2734	4.70980	ABHD6	23058	0.241153890376
chr3	58260459	58260719	peak2734	4.70980	RPP14	-45655	0.0976661742944
chr3	58260459	58260719	peak2734	4.70980	DNASE1L3	49586	0.0834556438204
chr3	58272269	58272505	peak2735	10.73306	PXK	-60502	0.053929372778
chr3	58272269	58272505	peak2735	10.73306	ABHD6	34856	0.150432620404
chr3	58272269	58272505	peak2735	10.73306	RPP14	-33857	0.156565629356
chr3	58272269	58272505	peak2735	10.73306	DNASE1L3	61384	0.0520599156325
chr3	58335150	58335455	peak2736	6.69742	PXK	2413	0.55072482761
chr3	58335150	58335455	peak2736	6.69742	PDHB	-98537	0.0117784934433
chr3	58335150	58335455	peak2736	6.69742	PDHB	-98550	0.0117723702189
chr3	58335150	58335455	peak2736	6.69742	ABHD6	97771	0.0121449722673
chr3	58335150	58335455	peak2736	6.69742	RPP14	29058	0.189698368974
chr3	61182016	61182239	peak2739	8.43402	FHIT	-69332	0.0378819702152
chr1	121362569	121362778	peak274	11.60046	SRGAP2-AS1	-35232	0.148187042865
chr3	63387576	63387760	peak2741	6.03304	SYNPR	-55408	0.0661176201215
chr3	69890192	69890366	peak2742	3.04194	MITF	-46320	0.0951025020598
chr3	69890192	69890366	peak2742	3.04194	MITF	24056	0.231716647674
chr3	71393196	71393382	peak2743	6.78766	FOXP1	88529	0.0175770711826
chr3	71680746	71680957	peak2744	4.56609	EIF4E3	-72773	0.0330108164503
chr3	71680746	71680957	peak2744	4.56609	FOXP1	96862	0.0125946897786
chr3	71680746	71680957	peak2744	4.56609	FOXP1	97098	0.0124763553245
chr3	71680746	71680957	peak2744	4.56609	EIF4E3	-44524	0.102186060995
chr3	71680746	71680957	peak2744	4.56609	EIF4E3	-73922	0.03152797601
chr3	71680746	71680957	peak2744	4.56609	GPR27	-73198	0.0324543757177
chr3	71680746	71680957	peak2744	4.56609	EIF4E3	-73532	0.0320236687868
chr3	71680746	71680957	peak2744	4.56609	EIF4E3	-48267	0.0879769878857
chr3	72008670	72008905	peak2746	7.20241	LINC00877	-91668	0.0155030267489
chr3	72127947	72128159	peak2747	10.15474	LINC00877	27598	0.201106632831
chr3	72127947	72128159	peak2747	10.15474	LINC00870	-23203	0.239759246189
chr3	72483037	72483211	peak2749	5.45584	RYBP	36501	0.140852786697
chr3	75285616	75285926	peak2751	8.72193	MIR4444-2	71296	0.0350198582437
chr3	75285616	75285926	peak2751	8.72193	MIR4444-1	71296	0.0350198582437
chr3	75432967	75433234	peak2752	11.89595	FAM86DP	-2015	0.559562528307
chr3	75669182	75669356	peak2753	7.07239	MIR4273	-69010	0.038373045729
chr3	75669182	75669356	peak2753	7.07239	MIR1324	38507	0.129992307936
chr3	75669182	75669356	peak2753	7.07239	FRG2C	4934	0.497898021018
chr3	75669182	75669356	peak2753	7.07239	LINC00960	-3011	0.537707794108
chr3	75669182	75669356	peak2753	7.07239	LINC00960	-3121	0.535347077199
chr3	81760951	81761147	peak2754	8.94172	GBE1	-750	0.588604969678
chr3	98513333	98513526	peak2759	7.15038	CLDND1	-9637	0.412516118013
chr3	98513333	98513526	peak2759	7.15038	OR5K2	15749	0.323046178011
chr3	98513333	98513526	peak2759	7.15038	GPR15	-18469	0.28974327694
chr3	98513333	98513526	peak2759	7.15038	OR5K1	43853	0.104965873074
chr3	98513333	98513526	peak2759	7.15038	CPOX	-80182	0.0245441927644
chr3	98585444	98585618	peak2760	4.86629	OR5K2	87851	0.018060284104
chr3	98585444	98585618	peak2760	4.86629	CLDND1	62465	0.0498568190777
chr3	98585444	98585618	peak2760	4.86629	GPR15	53633	0.0709826356615
chr3	98585444	98585618	peak2760	4.86629	CPOX	-8080	0.439024525818
chr3	98962598	98962772	peak2761	6.37432	DCBLD2	60996	0.0528741879317
chr3	99659078	99659252	peak2762	5.27044	COL8A1	20570	0.266388369314
chr3	99895971	99896160	peak2763	6.87954	CMSS1	78232	0.0265352829363
chr3	99895971	99896160	peak2763	6.87954	FILIP1L	19862	0.274040328258
chr3	99895971	99896160	peak2763	6.87954	MIR3921	-68333	0.0394263856606
chr3	99895971	99896160	peak2763	6.87954	HP09053	72200	0.0337761617157
chr3	100269778	100269952	peak2764	7.70450	TBC1D23	9049	0.422333496915
chr3	100269778	100269952	peak2764	7.70450	TMEM30C	84042	0.0210326349984
chr3	100269778	100269952	peak2764	7.70450	NIT2	-64852	0.045316684638
chr3	101902212	101902393	peak2765	6.80419	NFKBIZ	74313	0.0310387144636
chr3	101902212	101902393	peak2765	6.80419	NFKBIZ	52789	0.0734199193051
chr3	101902212	101902393	peak2765	6.80419	LOC152225	-38556	0.129737772539
chr3	101950682	101950870	peak2766	9.63202	LOC152225	9918	0.407905397637
chr3	105959483	105959725	peak2767	5.62655	CBLB	90561	0.0162049261441
chr3	109685484	109685694	peak2769	7.70450	MIR4445	82762	0.0221375503822
chr3	111761305	111761544	peak2771	8.23881	PHLDB2	-98296	0.0118925871683
chr3	111761305	111761544	peak2771	8.23881	PHLDB2	-97755	0.0121527475373
chr3	111761305	111761544	peak2771	8.23881	PLCXD2	86749	0.0188741880876
chr3	111761305	111761544	peak2771	8.23881	PHLDB2	28945	0.190557746332
chr3	111761305	111761544	peak2771	8.23881	PLCXD2-AS1	83991	0.0210755853682
chr3	112676846	112677041	peak2772	8.52763	CCDC80	35800	0.14485819219
chr3	112676846	112677041	peak2772	8.52763	LINC01279	74974	0.0302288050375
chr3	112676846	112677041	peak2772	8.52763	LOC101929694	-72376	0.0335392125768
chr3	113830695	113830931	peak2773	10.30328	GRAMD1C	-8020	0.440079450083
chr3	113830695	113830931	peak2773	10.30328	GRAMD1C	-66657	0.0421601422797
chr3	113830695	113830931	peak2773	10.30328	ATP6V1A	83795	0.0212414673653
chr3	113830695	113830931	peak2773	10.30328	NAA50	84540	0.0206178102804
chr3	119323073	119323302	peak2777	11.21659	B4GALT4	82282	0.0225666979832
chr3	119323073	119323302	peak2777	11.21659	B4GALT4-AS1	96702	0.0126755542836
chr3	119323073	119323302	peak2777	11.21659	ARHGAP31-AS1	427	0.596259084999
chr3	119323073	119323302	peak2777	11.21659	ARHGAP31	28815	0.191551227425
chr3	120153312	120153506	peak2778	5.06189	GSK3B	58992	0.0572870892012
chr3	120153312	120153506	peak2778	5.06189	GPR156	-90886	0.015995625506
chr3	122610117	122610327	peak2779	11.55672	PARP9	45875	0.0968104825265
chr3	122610117	122610327	peak2779	11.55672	KPNA1	95283	0.0134158290069
chr3	122610117	122610327	peak2779	11.55672	PARP9	45546	0.0980929284624
chr3	122610117	122610327	peak2779	11.55672	PARP14	-70602	0.0360056286989
chr3	122610117	122610327	peak2779	11.55672	PARP15	32621	0.164500774596
chr3	122610117	122610327	peak2779	11.55672	PARP15	-5455	0.487629199033
chr3	122610117	122610327	peak2779	11.55672	DTX3L	45885	0.0967717660773
chr3	122610117	122610327	peak2779	11.55672	PARP9	45922	0.0966286497956
chr3	122661727	122661977	peak2780	5.27516	PARP9	97505	0.0122748846806
chr3	122661727	122661977	peak2780	5.27516	PARP14	-18972	0.283971896984
chr3	122661727	122661977	peak2780	5.27516	PARP9	97176	0.0124374897577
chr3	122661727	122661977	peak2780	5.27516	PARP15	84251	0.0208575351071
chr3	122661727	122661977	peak2780	5.27516	PARP15	46175	0.0956556992929
chr3	122661727	122661977	peak2780	5.27516	PARP9	97552	0.012251829576
chr3	122661727	122661977	peak2780	5.27516	DTX3L	97515	0.0122699757086
chr3	124620724	124620906	peak2781	4.86629	KALRN	36157	0.142804316777
chr3	124878638	124878812	peak2782	6.60707	ITGB5	-8580	0.430331257756
chr3	124878638	124878812	peak2782	6.60707	MUC13	-56026	0.0645032286399
chr3	125822259	125822449	peak2783	7.81143	LOC101927056	-63723	0.0474100996592
chr3	125822259	125822449	peak2783	7.81143	FAM86JP	-94246	0.0139840204176
chr3	125822259	125822449	peak2783	7.81143	MIR548I1	31802	0.169979064418
chr3	126293724	126293898	peak2784	7.65572	KLF15	-63582	0.047678248089
chr3	126540488	126540675	peak2785	10.29519	ZXDC	64662	0.0456624035089
chr3	126540488	126540675	peak2785	10.29519	TXNRD3NB	-67974	0.0399966331364
chr3	126540488	126540675	peak2785	10.29519	UROC1	22808	0.243577527267
chr3	126540488	126540675	peak2785	10.29519	C3orf22	-18384	0.290730080697
chr3	126540488	126540675	peak2785	10.29519	CHST13	16294	0.316079978784
chr3	126911416	126911700	peak2786	5.62655	PLXNA1	-77035	0.0278366995831
chr3	126982132	126982312	peak2787	5.50166	PLXNA1	-6371	0.470085822445
chr3	127299345	127299519	peak2788	9.08853	LOC101927123	-91238	0.0157719852211
chr3	127768438	127768661	peak2789	7.81143	ABTB1	95612	0.0132404333321
chr3	127768438	127768661	peak2789	7.81143	MGLL	-54701	0.0680141164839
chr3	127768438	127768661	peak2789	7.81143	MGLL	-54333	0.0690226891622
chr3	128805867	128806147	peak2790	19.45230	ACAD9	-73482	0.0320877802145
chr3	128805867	128806147	peak2790	19.45230	RAB7A	79872	0.0248504355358
chr3	128805867	128806147	peak2790	19.45230	LOC653712	-65534	0.0440971554887
chr3	129230757	129231014	peak2791	10.68505	CNBP	46918	0.0928546417974
chr3	129230757	129231014	peak2791	10.68505	ISY1-RAB43	69655	0.0373956833377
chr3	129230757	129231014	peak2791	10.68505	H1FX-AS1	-85385	0.0199325740212
chr3	129230757	129231014	peak2791	10.68505	MIR6826	-41260	0.116437573428
chr3	129230757	129231014	peak2791	10.68505	ISY1	69655	0.0373956833377
chr3	129230757	129231014	peak2791	10.68505	H1FX	-85392	0.0199269936818
chr3	129230757	129231014	peak2791	10.68505	COPG1	-18724	0.286802916844
chr3	129230757	129231014	peak2791	10.68505	HMCES	-47955	0.0890818205103
chr3	129230757	129231014	peak2791	10.68505	HMCES	-48088	0.0886091636073
chr3	129549502	129549676	peak2792	7.92859	PLXND1	-57150	0.0616673907962
chr3	129549502	129549676	peak2792	7.92859	RHO	20951	0.262359389373
chr3	129549502	129549676	peak2792	7.92859	H1FOO	6376	0.469991814682
chr3	129616697	129616963	peak2793	4.50756	PLXND1	10091	0.405092436357
chr3	129616697	129616963	peak2793	4.50756	TMCC1	-71902	0.0341811826927
chr3	129616697	129616963	peak2793	4.50756	RHO	88192	0.0178156142704
chr3	129616697	129616963	peak2793	4.50756	H1FOO	73617	0.0319149732002
chr3	129855943	129856117	peak2794	5.02302	TMCC1	-37546	0.135086495271
chr3	129855943	129856117	peak2794	5.02302	TMCC1	-24529	0.227373781761
chr3	129855943	129856117	peak2794	5.02302	TMCC1-AS1	-37840	0.133507182646
chr3	130341484	130341697	peak2795	10.98992	COL6A5	-3925	0.518404216654
chr3	130354522	130354775	peak2796	5.48643	COL6A5	9133	0.420916837686
chr3	130821045	130821261	peak2797	8.15287	ATP2C1	-72861	0.0328948226452
chr3	130821045	130821261	peak2797	8.15287	ATP2C1	-73436	0.0321468760816
chr3	130821045	130821261	peak2797	8.15287	ATP2C1	-29371	0.187338151188
chr3	130821045	130821261	peak2797	8.15287	PIK3R4	74301	0.0310536166228
chr3	130821045	130821261	peak2797	8.15287	ATP2C1	-73294	0.0323299898886
chr3	130821045	130821261	peak2797	8.15287	ATP2C1	-72907	0.0328343518218
chr3	130821045	130821261	peak2797	8.15287	ATP2C1	-72837	0.0329264168378
chr3	130841433	130841730	peak2798	7.27264	ATP2C1	-53008	0.0727795696384
chr3	130841433	130841730	peak2798	7.27264	ATP2C1	-52433	0.0744728983737
chr3	130841433	130841730	peak2798	7.27264	ATP2C1	-52866	0.0731941338418
